path,id,duration,actual_duration,start_frame,end_frame,object,action,motion_score
ZY20210800004/H4/C3/N64/S379/s05/T2,10,20.0,300,146,175,Laptop,Grasp,15438.866666666669
ZY20210800004/H4/C3/N64/S379/s05/T2,11,20.0,300,175,224,Laptop,open,18235.2
ZY20210800004/H4/C3/N64/S379/s05/T2,12,20.0,300,225,258,Laptop,close,8348.0
ZY20210800004/H4/C3/N64/S379/s04/T2,3,20.0,300,19,55,Laptop,Grasp,17313.333333333332
ZY20210800004/H4/C3/N64/S379/s04/T2,4,20.0,300,55,82,Laptop,Pickup,7280.466666666666
ZY20210800004/H4/C3/N64/S379/s04/T2,6,20.0,300,99,129,Laptop,putdown,10451.2
ZY20210800004/H4/C3/N64/S379/s04/T2,10,20.0,300,155,181,Laptop,Grasp,14137.533333333333
ZY20210800004/H4/C3/N64/S379/s04/T2,11,20.0,300,181,234,Laptop,open,20969.93333333333
ZY20210800004/H4/C3/N64/S379/s04/T2,12,20.0,300,234,255,Laptop,putdown,14463.266666666666
ZY20210800004/H4/C3/N64/S379/s03/T2,3,20.0,300,18,49,Laptop,Grasp,14716.6
ZY20210800004/H4/C3/N64/S379/s03/T2,4,20.0,300,49,70,Laptop,Pickup,7912.666666666667
ZY20210800004/H4/C3/N64/S379/s03/T2,6,20.0,300,87,112,Laptop,putdown,5033.733333333334
ZY20210800004/H4/C3/N64/S379/s03/T2,10,20.0,300,140,166,Laptop,Grasp,13913.933333333332
ZY20210800004/H4/C3/N64/S379/s03/T2,11,20.0,300,166,215,Laptop,open,15173.2
ZY20210800004/H4/C3/N64/S379/s03/T2,12,20.0,300,215,255,Laptop,close,16152.533333333333
ZY20210800004/H4/C3/N64/S379/s02/T1,3,20.0,300,19,54,Laptop,Grasp,13737.866666666669
ZY20210800004/H4/C3/N64/S379/s02/T1,4,20.0,300,54,88,Laptop,Pickup,10627.866666666669
ZY20210800004/H4/C3/N64/S379/s02/T1,6,20.0,300,103,128,Laptop,putdown,7752.8
ZY20210800004/H4/C3/N64/S379/s02/T1,10,20.0,300,158,181,Laptop,Grasp,17435.6
ZY20210800004/H4/C3/N64/S379/s02/T1,11,20.0,300,181,208,Laptop,Pickup,9378.466666666667
ZY20210800004/H4/C3/N64/S379/s02/T1,13,20.0,300,222,256,Laptop,putdown,11768.066666666668
ZY20210800004/H4/C3/N64/S379/s01/T1,3,20.0,300,18,48,Laptop,Grasp,16969.933333333334
ZY20210800004/H4/C3/N64/S379/s01/T1,4,20.0,300,48,73,Laptop,Pickup,5200.666666666667
ZY20210800004/H4/C3/N64/S379/s01/T1,6,20.0,300,94,122,Laptop,putdown,7462.8
ZY20210800004/H4/C3/N64/S379/s01/T1,10,20.0,300,153,177,Laptop,Grasp,15396.266666666666
ZY20210800004/H4/C3/N64/S379/s01/T1,11,20.0,300,177,204,Laptop,Pickup,5249.333333333333
ZY20210800004/H4/C3/N64/S379/s01/T1,13,20.0,300,218,240,Laptop,putdown,4182.933333333333
ZY20210800004/H4/C3/N63/S379/s05/T2,3,20.0,300,23,53,Laptop,Grasp,15382.533333333333
ZY20210800004/H4/C3/N63/S379/s05/T2,4,20.0,300,53,80,Laptop,Pickup,6892.733333333334
ZY20210800004/H4/C3/N63/S379/s05/T2,6,20.0,300,94,123,Laptop,putdown,11020.066666666668
ZY20210800004/H4/C3/N63/S379/s05/T2,10,20.0,300,156,185,Laptop,Grasp,15559.933333333332
ZY20210800004/H4/C3/N63/S379/s05/T2,11,20.0,300,185,228,Laptop,open,15704.0
ZY20210800004/H4/C3/N63/S379/s05/T2,12,20.0,300,228,272,Laptop,close,18103.0
ZY20210800004/H4/C3/N63/S379/s03/T2,3,20.0,300,19,54,Laptop,Grasp,10547.066666666668
ZY20210800004/H4/C3/N63/S379/s03/T2,4,20.0,300,54,79,Laptop,Pickup,4951.533333333334
ZY20210800004/H4/C3/N63/S379/s03/T2,6,20.0,300,96,123,Laptop,putdown,9759.733333333334
ZY20210800004/H4/C3/N63/S379/s03/T2,10,20.0,300,153,174,Laptop,Grasp,15141.8
ZY20210800004/H4/C3/N63/S379/s03/T2,11,20.0,300,174,210,Laptop,open,19231.666666666668
ZY20210800004/H4/C3/N63/S379/s03/T2,12,20.0,300,210,254,Laptop,close,15897.066666666668
ZY20210800004/H4/C3/N63/S379/s02/T1,3,20.0,300,18,51,Laptop,Grasp,12407.133333333331
ZY20210800004/H4/C3/N63/S379/s02/T1,4,20.0,300,51,75,Laptop,Pickup,3772.6
ZY20210800004/H4/C3/N63/S379/s02/T1,6,20.0,300,92,132,Laptop,putdown,13075.6
ZY20210800004/H4/C3/N63/S379/s02/T1,10,20.0,300,163,185,Laptop,Grasp,12797.533333333333
ZY20210800004/H4/C3/N63/S379/s02/T1,11,20.0,300,185,208,Laptop,Pickup,7398.266666666666
ZY20210800004/H4/C3/N63/S379/s01/T1,3,20.0,300,19,45,Laptop,Grasp,10009.666666666666
ZY20210800004/H4/C3/N63/S379/s01/T1,4,20.0,300,45,63,Laptop,Pickup,3837.6
ZY20210800004/H4/C3/N63/S379/s01/T1,6,20.0,300,84,112,Laptop,putdown,4285.266666666666
ZY20210800004/H4/C3/N63/S379/s01/T1,10,20.0,300,149,171,Laptop,Grasp,10641.8
ZY20210800004/H4/C3/N63/S379/s01/T1,11,20.0,300,171,200,Laptop,Pickup,5742.733333333334
ZY20210800004/H4/C3/N63/S379/s01/T1,13,20.0,300,220,249,Laptop,putdown,5716.466666666666
ZY20210800004/H4/C3/N62/S379/s05/T1,3,20.0,300,20,57,Laptop,Grasp,12710.066666666668
ZY20210800004/H4/C3/N62/S379/s05/T1,4,20.0,300,57,84,Laptop,Pickup,7607.533333333334
ZY20210800004/H4/C3/N62/S379/s05/T1,6,20.0,300,101,134,Laptop,putdown,11043.8
ZY20210800004/H4/C3/N62/S379/s05/T1,10,20.0,300,165,190,Laptop,Grasp,16337.933333333332
ZY20210800004/H4/C3/N62/S379/s05/T1,11,20.0,300,190,212,Laptop,Pickup,6711.2
ZY20210800004/H4/C3/N62/S379/s05/T1,13,20.0,300,227,256,Laptop,putdown,7242.266666666666
ZY20210800004/H4/C3/N62/S379/s04/T2,3,20.0,300,18,51,Laptop,Grasp,15875.733333333334
ZY20210800004/H4/C3/N62/S379/s04/T2,4,20.0,300,51,73,Laptop,Pickup,8324.533333333333
ZY20210800004/H4/C3/N62/S379/s04/T2,6,20.0,300,94,129,Laptop,putdown,10568.533333333333
ZY20210800004/H4/C3/N62/S379/s04/T2,10,20.0,300,151,171,Laptop,Grasp,16235.0
ZY20210800004/H4/C3/N62/S379/s04/T2,11,20.0,300,171,214,Laptop,open,20579.666666666668
ZY20210800004/H4/C3/N62/S379/s04/T2,12,20.0,300,214,249,Laptop,close,17973.866666666665
ZY20210800004/H4/C3/N62/S379/s03/T2,3,20.0,300,21,54,Laptop,Grasp,15167.466666666667
ZY20210800004/H4/C3/N62/S379/s03/T2,4,20.0,300,54,85,Laptop,Pickup,7490.0
ZY20210800004/H4/C3/N62/S379/s03/T2,6,20.0,300,98,121,Laptop,putdown,5474.266666666666
ZY20210800004/H4/C3/N62/S379/s03/T2,10,20.0,300,151,172,Laptop,Grasp,15518.266666666666
ZY20210800004/H4/C3/N62/S379/s03/T2,11,20.0,300,172,233,Laptop,open,18184.2
ZY20210800004/H4/C3/N62/S379/s03/T2,12,20.0,300,233,257,Laptop,close,13051.8
ZY20210800004/H4/C3/N62/S379/s01/T1,3,20.0,300,20,67,Laptop,Grasp,13450.8
ZY20210800004/H4/C3/N62/S379/s01/T1,4,20.0,300,67,87,Laptop,Pickup,4216.733333333334
ZY20210800004/H4/C3/N62/S379/s01/T1,6,20.0,300,109,136,Laptop,putdown,6305.533333333334
ZY20210800004/H4/C3/N62/S379/s01/T1,10,20.0,300,172,208,Laptop,Grasp,14465.066666666668
ZY20210800004/H4/C3/N62/S379/s01/T1,11,20.0,300,208,226,Laptop,Pickup,3724.8
ZY20210800004/H4/C3/N62/S379/s01/T1,13,20.0,300,249,271,Laptop,putdown,3658.3333333333335
ZY20210800004/H4/C3/N61/S379/s05/T2,3,20.0,300,22,52,Laptop,Grasp,9807.333333333334
ZY20210800004/H4/C3/N61/S379/s05/T2,4,20.0,300,52,78,Laptop,Pickup,5700.333333333333
ZY20210800004/H4/C3/N61/S379/s05/T2,6,20.0,300,97,122,Laptop,putdown,7236.533333333334
ZY20210800004/H4/C3/N61/S379/s05/T2,10,20.0,300,152,179,Laptop,Grasp,17619.866666666665
ZY20210800004/H4/C3/N61/S379/s05/T2,11,20.0,300,179,217,Laptop,open,13971.0
ZY20210800004/H4/C3/N61/S379/s05/T2,12,20.0,300,217,256,Laptop,close,16687.466666666667
ZY20210800004/H4/C3/N61/S379/s04/T2,3,20.0,300,18,49,Laptop,Grasp,8736.133333333333
ZY20210800004/H4/C3/N61/S379/s04/T2,4,20.0,300,49,77,Laptop,Pickup,8813.333333333334
ZY20210800004/H4/C3/N61/S379/s04/T2,6,20.0,300,98,130,Laptop,putdown,6495.0
ZY20210800004/H4/C3/N61/S379/s04/T2,10,20.0,300,163,190,Laptop,Grasp,13625.333333333334
ZY20210800004/H4/C3/N61/S379/s04/T2,11,20.0,300,190,240,Laptop,open,14055.6
ZY20210800004/H4/C3/N61/S379/s04/T2,12,20.0,300,239,277,Laptop,close,12552.133333333331
ZY20210800004/H4/C3/N61/S379/s03/T2,3,20.0,300,20,51,Laptop,Grasp,11225.533333333333
ZY20210800004/H4/C3/N61/S379/s03/T2,4,20.0,300,51,79,Laptop,Pickup,5205.866666666667
ZY20210800004/H4/C3/N61/S379/s03/T2,6,20.0,300,99,125,Laptop,putdown,7126.333333333333
ZY20210800004/H4/C3/N61/S379/s03/T2,10,20.0,300,157,182,Laptop,Grasp,12588.466666666667
ZY20210800004/H4/C3/N61/S379/s03/T2,11,20.0,300,182,213,Laptop,open,14032.866666666669
ZY20210800004/H4/C3/N61/S379/s03/T2,12,20.0,300,212,249,Laptop,close,16626.266666666666
ZY20210800004/H4/C3/N61/S379/s02/T1,3,20.0,300,20,49,Laptop,Grasp,13211.133333333331
ZY20210800004/H4/C3/N61/S379/s02/T1,4,20.0,300,49,78,Laptop,Pickup,6078.6
ZY20210800004/H4/C3/N61/S379/s02/T1,6,20.0,300,104,125,Laptop,putdown,4524.666666666667
ZY20210800004/H4/C3/N61/S379/s02/T1,10,20.0,300,158,179,Laptop,Grasp,12896.933333333332
ZY20210800004/H4/C3/N61/S379/s02/T1,11,20.0,300,179,204,Laptop,Pickup,7064.733333333334
ZY20210800004/H4/C3/N61/S379/s02/T1,13,20.0,300,219,258,Laptop,putdown,9734.666666666666
ZY20210800004/H4/C3/N61/S379/s01/T1,3,20.0,300,17,46,Laptop,Grasp,12905.466666666667
ZY20210800004/H4/C3/N61/S379/s01/T1,6,20.0,300,90,116,Laptop,putdown,6286.266666666666
ZY20210800004/H4/C3/N61/S379/s01/T1,10,20.0,300,155,181,Laptop,Grasp,16781.533333333333
ZY20210800004/H4/C3/N61/S379/s01/T1,11,20.0,300,181,200,Laptop,Pickup,5854.866666666667
ZY20210800004/H4/C3/N61/S379/s01/T1,13,20.0,300,220,246,Laptop,putdown,4866.533333333334
ZY20210800004/H4/C3/N60/S377/s05/T2,3,20.0,300,20,52,Laptop,Grasp,12293.866666666669
ZY20210800004/H4/C3/N60/S377/s05/T2,4,20.0,300,52,68,Laptop,Pickup,2195.8
ZY20210800004/H4/C3/N60/S377/s05/T2,6,20.0,300,89,120,Laptop,putdown,4471.466666666666
ZY20210800004/H4/C3/N60/S377/s05/T2,10,20.0,300,184,213,Laptop,open,14858.666666666666
ZY20210800004/H4/C3/N60/S377/s05/T2,11,20.0,300,213,253,Laptop,close,15489.0
ZY20210800004/H4/C3/N60/S377/s04/T2,3,20.0,300,19,52,Laptop,Grasp,16180.4
ZY20210800004/H4/C3/N60/S377/s04/T2,4,20.0,300,52,82,Laptop,Pickup,6956.466666666666
ZY20210800004/H4/C3/N60/S377/s04/T2,6,20.0,300,108,152,Laptop,putdown,11568.6
ZY20210800004/H4/C3/N60/S377/s04/T2,11,20.0,300,221,252,Laptop,open,13216.266666666666
ZY20210800004/H4/C3/N60/S377/s04/T2,12,20.0,300,252,273,Laptop,close,15921.2
ZY20210800004/H4/C3/N59/S375/s03/T2,3,20.0,300,14,54,Laptop,Grasp,20129.066666666666
ZY20210800004/H4/C3/N59/S375/s03/T2,4,20.0,300,54,72,Laptop,Pickup,4800.066666666667
ZY20210800004/H4/C3/N59/S375/s03/T2,6,20.0,300,92,119,Laptop,putdown,10117.866666666669
ZY20210800004/H4/C3/N59/S375/s03/T2,11,20.0,300,183,212,Laptop,open,19607.8
ZY20210800004/H4/C3/N59/S375/s03/T2,12,20.0,300,212,257,Laptop,close,20316.93333333333
ZY20210800004/H4/C3/N59/S375/s03/T2,13,20.0,300,257,280,Laptop,Pickup,14153.066666666668
ZY20210800004/H4/C3/N59/S375/s02/T2,3,20.0,300,18,58,Laptop,Grasp,21275.733333333334
ZY20210800004/H4/C3/N59/S375/s02/T2,4,20.0,300,58,73,Laptop,Pickup,4368.8
ZY20210800004/H4/C3/N59/S375/s02/T2,6,20.0,300,94,120,Laptop,putdown,10931.2
ZY20210800004/H4/C3/N59/S375/s02/T2,10,20.0,300,155,184,Laptop,Grasp,18000.6
ZY20210800004/H4/C3/N59/S375/s02/T2,11,20.0,300,184,213,Laptop,open,19735.066666666666
ZY20210800004/H4/C3/N59/S375/s02/T2,12,20.0,300,213,256,Laptop,close,19239.0
ZY20210800004/H4/C3/N59/S374/s02/T1,3,20.0,300,17,57,Laptop,Grasp,15210.466666666667
ZY20210800004/H4/C3/N59/S374/s02/T1,4,20.0,300,57,83,Laptop,Pickup,4811.733333333334
ZY20210800004/H4/C3/N59/S374/s02/T1,6,20.0,300,118,155,Laptop,putdown,7244.8
ZY20210800004/H4/C3/N59/S374/s02/T1,10,20.0,300,186,216,Laptop,Grasp,15465.6
ZY20210800004/H4/C3/N59/S374/s02/T1,11,20.0,300,216,236,Laptop,Pickup,6092.866666666667
ZY20210800004/H4/C3/N59/S373/s05/T2,3,20.0,300,23,58,Laptop,Grasp,12968.0
ZY20210800004/H4/C3/N59/S373/s05/T2,6,20.0,300,97,128,Laptop,putdown,7501.933333333333
ZY20210800004/H4/C3/N59/S373/s05/T2,10,20.0,300,183,232,Laptop,open,14133.733333333334
ZY20210800004/H4/C3/N59/S373/s05/T2,11,20.0,300,232,262,Laptop,close,11608.6
ZY20210800004/H4/C3/N59/S373/s03/T1,3,20.0,300,19,76,Laptop,Grasp,20123.733333333334
ZY20210800004/H4/C3/N59/S373/s03/T1,4,20.0,300,76,102,Laptop,Pickup,7486.266666666666
ZY20210800004/H4/C3/N59/S373/s03/T1,6,20.0,300,121,152,Laptop,putdown,9197.533333333333
ZY20210800004/H4/C3/N59/S373/s03/T1,10,20.0,300,189,220,Laptop,Grasp,13187.933333333332
ZY20210800004/H4/C3/N59/S373/s03/T1,12,20.0,300,247,277,Laptop,putdown,9609.2
ZY20210800004/H4/C3/N58/S375/s03/T2,3,20.0,300,17,52,Laptop,Grasp,21436.666666666668
ZY20210800004/H4/C3/N58/S375/s03/T2,4,20.0,300,52,67,Laptop,Pickup,5706.133333333333
ZY20210800004/H4/C3/N58/S375/s03/T2,6,20.0,300,88,113,Laptop,putdown,12089.133333333331
ZY20210800004/H4/C3/N58/S375/s03/T2,10,20.0,300,146,176,Laptop,Grasp,14083.4
ZY20210800004/H4/C3/N58/S375/s03/T2,11,20.0,300,176,217,Laptop,open,18082.466666666667
ZY20210800004/H4/C3/N58/S375/s03/T2,12,20.0,300,217,257,Laptop,close,11278.266666666666
ZY20210800004/H4/C3/N58/S375/s01/T2,3,20.0,300,16,51,Laptop,Grasp,19082.533333333333
ZY20210800004/H4/C3/N58/S375/s01/T2,4,20.0,300,51,76,Laptop,Pickup,5238.133333333333
ZY20210800004/H4/C3/N58/S375/s01/T2,6,20.0,300,105,131,Laptop,putdown,6450.666666666667
ZY20210800004/H4/C3/N58/S375/s01/T2,10,20.0,300,163,187,Laptop,Grasp,15240.666666666666
ZY20210800004/H4/C3/N58/S375/s01/T2,11,20.0,300,187,237,Laptop,open,23228.666666666668
ZY20210800004/H4/C3/N58/S375/s01/T2,12,20.0,300,237,268,Laptop,close,10448.866666666669
ZY20210800004/H4/C3/N58/S374/s02/T1,3,20.0,300,14,53,Laptop,Grasp,18197.266666666663
ZY20210800004/H4/C3/N58/S374/s02/T1,4,20.0,300,53,75,Laptop,Pickup,5919.533333333334
ZY20210800004/H4/C3/N58/S374/s02/T1,6,20.0,300,102,137,Laptop,putdown,6761.066666666667
ZY20210800004/H4/C3/N58/S374/s02/T1,10,20.0,300,169,198,Laptop,Grasp,10706.266666666666
ZY20210800004/H4/C3/N58/S374/s02/T1,11,20.0,300,198,222,Laptop,Pickup,3929.6
ZY20210800004/H4/C3/N58/S374/s02/T1,13,20.0,300,248,280,Laptop,putdown,7530.8
ZY20210800004/H4/C3/N58/S373/s05/T2,3,20.0,300,23,66,Laptop,Grasp,15626.133333333331
ZY20210800004/H4/C3/N58/S373/s05/T2,4,20.0,300,66,86,Laptop,Pickup,5709.133333333333
ZY20210800004/H4/C3/N58/S373/s05/T2,6,20.0,300,106,139,Laptop,putdown,11887.466666666667
ZY20210800004/H4/C3/N58/S373/s05/T2,10,20.0,300,195,237,Laptop,open,10706.866666666669
ZY20210800004/H4/C3/N58/S373/s05/T2,11,20.0,300,237,268,Laptop,close,9105.866666666669
ZY20210800004/H4/C3/N58/S373/s02/T1,3,20.0,300,19,63,Laptop,Grasp,17642.533333333333
ZY20210800004/H4/C3/N58/S373/s02/T1,4,20.0,300,63,83,Laptop,Pickup,5414.733333333334
ZY20210800004/H4/C3/N58/S373/s02/T1,6,20.0,300,104,140,Laptop,putdown,7075.933333333333
ZY20210800004/H4/C3/N58/S373/s02/T1,10,20.0,300,174,208,Laptop,Grasp,11125.266666666666
ZY20210800004/H4/C3/N58/S373/s02/T1,11,20.0,300,208,225,Laptop,Pickup,4240.666666666667
ZY20210800004/H4/C3/N58/S373/s02/T1,13,20.0,300,251,278,Laptop,putdown,7658.066666666667
ZY20210800004/H4/C3/N57/S375/s01/T2,3,20.0,300,18,59,Laptop,Grasp,23021.93333333333
ZY20210800004/H4/C3/N57/S375/s01/T2,4,20.0,300,59,78,Laptop,Pickup,3535.5333333333333
ZY20210800004/H4/C3/N57/S375/s01/T2,6,20.0,300,104,133,Laptop,putdown,6436.266666666666
ZY20210800004/H4/C3/N57/S375/s01/T2,10,20.0,300,167,194,Laptop,Grasp,18565.6
ZY20210800004/H4/C3/N57/S375/s01/T2,11,20.0,300,194,229,Laptop,open,16665.066666666666
ZY20210800004/H4/C3/N57/S375/s01/T2,12,20.0,300,229,263,Laptop,close,16336.2
ZY20210800004/H4/C3/N57/S374/s02/T1,3,20.0,300,18,56,Laptop,Grasp,15362.933333333332
ZY20210800004/H4/C3/N57/S374/s02/T1,4,20.0,300,56,72,Laptop,Pickup,2834.133333333333
ZY20210800004/H4/C3/N57/S374/s02/T1,6,20.0,300,97,129,Laptop,putdown,7228.933333333333
ZY20210800004/H4/C3/N57/S374/s02/T1,10,20.0,300,169,204,Laptop,Grasp,10803.6
ZY20210800004/H4/C3/N57/S374/s02/T1,11,20.0,300,204,219,Laptop,Pickup,2346.9333333333334
ZY20210800004/H4/C3/N57/S374/s02/T1,13,20.0,300,248,272,Laptop,putdown,4952.533333333334
ZY20210800004/H4/C3/N57/S373/s05/T2,3,20.0,300,19,60,Laptop,Grasp,22126.066666666666
ZY20210800004/H4/C3/N57/S373/s05/T2,4,20.0,300,60,78,Laptop,Pickup,7272.933333333333
ZY20210800004/H4/C3/N57/S373/s05/T2,6,20.0,300,99,136,Laptop,putdown,9963.266666666666
ZY20210800004/H4/C3/N57/S373/s05/T2,10,20.0,300,189,222,Laptop,open,12786.0
ZY20210800004/H4/C3/N57/S373/s05/T2,11,20.0,300,222,247,Laptop,close,13349.8
ZY20210800004/H4/C3/N57/S373/s04/T2,3,20.0,300,19,56,Laptop,Grasp,19259.13333333333
ZY20210800004/H4/C3/N57/S373/s04/T2,4,20.0,300,56,73,Laptop,Pickup,5668.0
ZY20210800004/H4/C3/N57/S373/s04/T2,6,20.0,300,93,121,Laptop,putdown,7085.2
ZY20210800004/H4/C3/N57/S373/s04/T2,10,20.0,300,167,208,Laptop,open,14977.266666666666
ZY20210800004/H4/C3/N57/S373/s04/T2,11,20.0,300,208,241,Laptop,close,20810.6
ZY20210800004/H4/C3/N57/S373/s02/T1,3,20.0,300,22,61,Laptop,Grasp,16137.2
ZY20210800004/H4/C3/N57/S373/s02/T1,4,20.0,300,61,76,Laptop,Pickup,6611.2
ZY20210800004/H4/C3/N57/S373/s02/T1,6,20.0,300,98,121,Laptop,putdown,6572.066666666667
ZY20210800004/H4/C3/N57/S373/s02/T1,10,20.0,300,154,181,Laptop,Grasp,12515.933333333332
ZY20210800004/H4/C3/N57/S373/s02/T1,11,20.0,300,181,196,Laptop,Pickup,4749.933333333333
ZY20210800004/H4/C3/N57/S373/s02/T1,13,20.0,300,217,246,Laptop,putdown,4806.8
ZY20210800004/H4/C3/N56/S375/s01/T2,3,20.0,300,17,55,Laptop,Grasp,22040.93333333333
ZY20210800004/H4/C3/N56/S375/s01/T2,4,20.0,300,55,71,Laptop,Pickup,4935.266666666666
ZY20210800004/H4/C3/N56/S375/s01/T2,6,20.0,300,98,121,Laptop,putdown,8813.0
ZY20210800004/H4/C3/N56/S375/s01/T2,10,20.0,300,154,193,Laptop,Grasp,21525.733333333334
ZY20210800004/H4/C3/N56/S375/s01/T2,11,20.0,300,193,243,Laptop,open,22858.93333333333
ZY20210800004/H4/C3/N56/S375/s01/T2,12,20.0,300,243,272,Laptop,close,13948.333333333334
ZY20210800004/H4/C3/N56/S374/s02/T1,4,20.0,300,68,85,Laptop,Pickup,4874.733333333334
ZY20210800004/H4/C3/N56/S374/s02/T1,6,20.0,300,105,142,Laptop,putdown,11576.933333333332
ZY20210800004/H4/C3/N56/S374/s02/T1,10,20.0,300,179,207,Laptop,Grasp,12395.6
ZY20210800004/H4/C3/N56/S374/s02/T1,11,20.0,300,207,227,Laptop,Pickup,3990.0666666666666
ZY20210800004/H4/C3/N56/S374/s02/T1,13,20.0,300,250,279,Laptop,putdown,7171.933333333333
ZY20210800004/H4/C3/N56/S373/s05/T2,3,20.0,300,19,52,Laptop,Grasp,18342.066666666666
ZY20210800004/H4/C3/N56/S373/s05/T2,4,20.0,300,52,78,Laptop,Pickup,5986.333333333333
ZY20210800004/H4/C3/N56/S373/s05/T2,6,20.0,300,98,128,Laptop,putdown,8960.733333333334
ZY20210800004/H4/C3/N56/S373/s05/T2,10,20.0,300,188,229,Laptop,open,13690.6
ZY20210800004/H4/C3/N56/S373/s05/T2,11,20.0,300,229,250,Laptop,close,12931.933333333332
ZY20210800004/H4/C3/N56/S373/s05/T2,14,20.0,300,175,190,Laptop,Grasp,2222.333333333333
ZY20210800004/H4/C3/N56/S373/s04/T2,3,20.0,300,20,51,Laptop,Grasp,16961.666666666668
ZY20210800004/H4/C3/N56/S373/s04/T2,4,20.0,300,51,69,Laptop,Pickup,4484.466666666666
ZY20210800004/H4/C3/N56/S373/s04/T2,6,20.0,300,96,122,Laptop,putdown,5858.2
ZY20210800004/H4/C3/N56/S373/s04/T2,10,20.0,300,152,177,Laptop,Grasp,9845.733333333334
ZY20210800004/H4/C3/N56/S373/s04/T2,11,20.0,300,177,242,Laptop,open,17732.2
ZY20210800004/H4/C3/N56/S373/s04/T2,12,20.0,300,242,272,Laptop,close,16498.866666666665
ZY20210800004/H4/C3/N56/S373/s02/T1,3,20.0,300,18,59,Laptop,Grasp,16180.6
ZY20210800004/H4/C3/N56/S373/s02/T1,4,20.0,300,59,83,Laptop,Pickup,3987.733333333333
ZY20210800004/H4/C3/N56/S373/s02/T1,6,20.0,300,114,146,Laptop,putdown,9145.466666666667
ZY20210800004/H4/C3/N56/S373/s02/T1,10,20.0,300,181,208,Laptop,Grasp,13177.533333333333
ZY20210800004/H4/C3/N56/S373/s02/T1,11,20.0,300,208,223,Laptop,Pickup,3469.133333333333
ZY20210800004/H4/C3/N56/S373/s02/T1,13,20.0,300,243,271,Laptop,putdown,7445.8
ZY20210800004/H4/C3/N55/S375/s03/T1,3,20.0,300,16,53,Laptop,Grasp,18396.266666666663
ZY20210800004/H4/C3/N55/S375/s03/T1,4,20.0,300,53,71,Laptop,Pickup,6755.666666666667
ZY20210800004/H4/C3/N55/S375/s03/T1,10,20.0,300,158,189,Laptop,Grasp,19170.8
ZY20210800004/H4/C3/N55/S375/s03/T1,11,20.0,300,189,209,Laptop,Pickup,6147.0
ZY20210800004/H4/C3/N55/S375/s03/T1,13,20.0,300,230,261,Laptop,putdown,10868.8
ZY20210800004/H4/C3/N55/S375/s01/T2,3,20.0,300,17,54,Laptop,Grasp,19266.2
ZY20210800004/H4/C3/N55/S375/s01/T2,4,20.0,300,54,69,Laptop,Pickup,2794.5333333333333
ZY20210800004/H4/C3/N55/S375/s01/T2,6,20.0,300,90,116,Laptop,putdown,8068.666666666667
ZY20210800004/H4/C3/N55/S375/s01/T2,10,20.0,300,149,181,Laptop,Grasp,15369.333333333334
ZY20210800004/H4/C3/N55/S375/s01/T2,11,20.0,300,181,242,Laptop,open,17384.266666666666
ZY20210800004/H4/C3/N55/S375/s01/T2,12,20.0,300,242,275,Laptop,close,16083.0
ZY20210800004/H4/C3/N55/S374/s01/T1,3,20.0,300,24,74,Laptop,Grasp,14926.866666666669
ZY20210800004/H4/C3/N55/S374/s01/T1,4,20.0,300,74,93,Laptop,Pickup,4386.4
ZY20210800004/H4/C3/N55/S374/s01/T1,6,20.0,300,110,145,Laptop,putdown,11840.266666666666
ZY20210800004/H4/C3/N55/S374/s01/T1,10,20.0,300,180,209,Laptop,Grasp,17369.066666666666
ZY20210800004/H4/C3/N55/S374/s01/T1,11,20.0,300,209,228,Laptop,Pickup,4697.266666666666
ZY20210800004/H4/C3/N55/S374/s01/T1,12,20.0,300,244,270,Laptop,putdown,5965.6
ZY20210800004/H4/C3/N55/S373/s04/T2,3,20.0,300,17,46,Laptop,Grasp,18715.8
ZY20210800004/H4/C3/N55/S373/s04/T2,4,20.0,300,46,67,Laptop,Pickup,7476.2
ZY20210800004/H4/C3/N55/S373/s04/T2,6,20.0,300,87,114,Laptop,putdown,12141.2
ZY20210800004/H4/C3/N55/S373/s04/T2,10,20.0,300,140,165,Laptop,Grasp,9543.8
ZY20210800004/H4/C3/N55/S373/s04/T2,11,20.0,300,165,238,Laptop,open,18438.533333333333
ZY20210800004/H4/C3/N55/S373/s04/T2,12,20.0,300,238,264,Laptop,putdown,23098.266666666663
ZY20210800004/H4/C3/N55/S373/s02/T1,3,20.0,300,23,66,Laptop,Grasp,19916.13333333333
ZY20210800004/H4/C3/N55/S373/s02/T1,4,20.0,300,66,88,Laptop,Pickup,3277.733333333333
ZY20210800004/H4/C3/N55/S373/s02/T1,10,20.0,300,189,218,Laptop,Grasp,12516.933333333332
ZY20210800004/H4/C3/N55/S373/s02/T1,11,20.0,300,218,239,Laptop,Pickup,7417.266666666666
ZY20210800004/H4/C3/N55/S373/s02/T1,13,20.0,300,256,279,Laptop,putdown,5296.4
ZY20210800004/H4/C3/N54/S375/s03/T1,3,20.0,300,17,54,Laptop,Grasp,18667.533333333333
ZY20210800004/H4/C3/N54/S375/s03/T1,4,20.0,300,54,76,Laptop,Pickup,4202.133333333333
ZY20210800004/H4/C3/N54/S375/s03/T1,6,20.0,300,101,124,Laptop,putdown,9267.533333333333
ZY20210800004/H4/C3/N54/S375/s03/T1,10,20.0,300,161,193,Laptop,Grasp,19079.533333333333
